REF_ID,TEST_ID,ITEM_ID,NAME,ITEM_TYPE,SUBDOMAIN,DESCRIPTOR,MC_OPTIONS,CORRECT_ANSWER,MAXIMUM_SCORE,ITEM_DIFFICULTY,ITEM_DIFFICULTYLOGIT5,ITEM_DIFFICULTYLOGIT62,ITEM_DIFFICULTYLOGIT5SE,ITEM_DIFFICULTYLOGIT62SE,ITEM_PROFICIENCY_BAND,ITEM_PROFICIENCY_LEVEL,CONTENT_DESCRIPTION,SUBSTITUTE_ITEM_REFIDS,SUBSTITUTE_ITEM_LOCALIDS,SUBSTITUTE_ITEM_PNP_CODES
945bc8cb-364a-4c93-87c0-d6cb46cc83e8,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101931,x00101931,IGA,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
945bc8cb-364a-4c93-87c0-d6cb46cc83e8,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101931,x00101931,IGA,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
949a61ed-91df-42d6-a4fb-ca14a0f1c040,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101700,x00101700,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
949a61ed-91df-42d6-a4fb-ca14a0f1c040,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101700,x00101700,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
949a61ed-91df-42d6-a4fb-ca14a0f1c040,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,x00101700,x00101700,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
949a61ed-91df-42d6-a4fb-ca14a0f1c040,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,x00101700,x00101700,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
94bcd202-ad03-4187-9d5b-2bd451642a44,76ac3d80-0bee-45b1-9e17-4652106f1ece,x00100847,x00100847,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
94bcd202-ad03-4187-9d5b-2bd451642a44,76ac3d80-0bee-45b1-9e17-4652106f1ece,x00100847,x00100847,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
94c08dd0-e108-427f-bc6f-80d7cf84ecaa,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,x00102520,x00102520,TE,Spelling,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
94c08dd0-e108-427f-bc6f-80d7cf84ecaa,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,x00102520,x00102520,TE,Spelling,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
951aa6f6-1962-40e4-bbfb-ed41fb4ae056,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,x00100612,x00100612,MC,Grammar,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
951aa6f6-1962-40e4-bbfb-ed41fb4ae056,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,x00100612,x00100612,MC,Grammar,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
951c5727-37bf-4f44-ae2d-125725649de6,80c19e71-68f5-4154-b4d0-ff931766be8b,x00100161,x00100161,IC,Grammar,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
951c5727-37bf-4f44-ae2d-125725649de6,80c19e71-68f5-4154-b4d0-ff931766be8b,x00100161,x00100161,IC,Grammar,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
95216238-3011-47a1-9c56-9fe46a1001ca,76ac3d80-0bee-45b1-9e17-4652106f1ece,x00100657,x00100657,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
95216238-3011-47a1-9c56-9fe46a1001ca,76ac3d80-0bee-45b1-9e17-4652106f1ece,x00100657,x00100657,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
95303c16-2303-413b-adc6-629171fcdecb,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,x00102558,x00102558,MC,Spelling,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
95303c16-2303-413b-adc6-629171fcdecb,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,x00102558,x00102558,MC,Spelling,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
95732b03-442c-473c-abb7-63789e4cd62a,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,x00102560,x00102560,MC,Spelling,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
95732b03-442c-473c-abb7-63789e4cd62a,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,x00102560,x00102560,MC,Spelling,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
95a185f0-8c8c-49c0-9aad-46226b0d6937,4276508b-d356-49fd-886a-fd42f64ce72e,x00101249,x00101249,IA,Numbers,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
95a185f0-8c8c-49c0-9aad-46226b0d6937,4276508b-d356-49fd-886a-fd42f64ce72e,x00101249,x00101249,IA,Numbers,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
95c7071f-0218-4ae0-9016-f27565effd4a,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,x00102461,x00102461,MC,Spelling,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
95c7071f-0218-4ae0-9016-f27565effd4a,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,x00102461,x00102461,MC,Spelling,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
95d00a4a-9fe9-46b6-8b6a-8922f949c4ec,53cbed39-96a1-4487-b52e-d28ec27813eb,x00100082,x00100082,MC,Grammar,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
95d00a4a-9fe9-46b6-8b6a-8922f949c4ec,53cbed39-96a1-4487-b52e-d28ec27813eb,x00100082,x00100082,MC,Grammar,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
95d2fe3d-9703-42a1-a53a-84a5a29e9f5a,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,x00102207,x00102207,COMP,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
95d2fe3d-9703-42a1-a53a-84a5a29e9f5a,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,x00102207,x00102207,COMP,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
95e7a3fe-b86f-4aa8-b68e-4062d38b4ddd,4276508b-d356-49fd-886a-fd42f64ce72e,x00101273,x00101273,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
95e7a3fe-b86f-4aa8-b68e-4062d38b4ddd,4276508b-d356-49fd-886a-fd42f64ce72e,x00101273,x00101273,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
96584aa7-56bd-4408-b528-167ee31cf4d4,80c19e71-68f5-4154-b4d0-ff931766be8b,x00100182,x00100182,TE,Grammar,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
96584aa7-56bd-4408-b528-167ee31cf4d4,80c19e71-68f5-4154-b4d0-ff931766be8b,x00100182,x00100182,TE,Grammar,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
968c4e82-f3ae-4a3a-861f-8dfbdec77d8f,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101885,x00101885,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
968c4e82-f3ae-4a3a-861f-8dfbdec77d8f,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101885,x00101885,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
968c4e82-f3ae-4a3a-861f-8dfbdec77d8f,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101885,x00101885,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
968c4e82-f3ae-4a3a-861f-8dfbdec77d8f,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101885,x00101885,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
96da4b1e-6563-40e0-9b0c-4e31a55e465c,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101804,x00101804,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
96da4b1e-6563-40e0-9b0c-4e31a55e465c,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101804,x00101804,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
96db6a1d-de04-4e31-9d54-38250724237c,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,x00101529,x00101529,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
96db6a1d-de04-4e31-9d54-38250724237c,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,x00101529,x00101529,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
970610c8-767f-4c18-8d9c-ba58de9303aa,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,x00100412,x00100412,TE,Grammar,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
970610c8-767f-4c18-8d9c-ba58de9303aa,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,x00100412,x00100412,TE,Grammar,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
972f2450-e525-48f3-9fa0-98c83639d37c,4276508b-d356-49fd-886a-fd42f64ce72e,x00101330,x00101330,TE,Numbers,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
972f2450-e525-48f3-9fa0-98c83639d37c,4276508b-d356-49fd-886a-fd42f64ce72e,x00101330,x00101330,TE,Numbers,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
974c7f87-fc2f-425a-9201-3b4cde1c9e48,53cbed39-96a1-4487-b52e-d28ec27813eb,x00100030,x00100030,MC,Grammar,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
974c7f87-fc2f-425a-9201-3b4cde1c9e48,53cbed39-96a1-4487-b52e-d28ec27813eb,x00100030,x00100030,MC,Grammar,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
9755bb6f-e4bf-4fa4-a423-7ff62d24b423,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101789,x00101789,PO,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
9755bb6f-e4bf-4fa4-a423-7ff62d24b423,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101789,x00101789,PO,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
976200bb-b49c-4cf9-8c93-4c0d783999d3,80c19e71-68f5-4154-b4d0-ff931766be8b,x00100224,x00100224,TE,Grammar,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
976200bb-b49c-4cf9-8c93-4c0d783999d3,80c19e71-68f5-4154-b4d0-ff931766be8b,x00100224,x00100224,TE,Grammar,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
9799e2ca-e5eb-4b5a-89fa-ede1a145ca3e,76ac3d80-0bee-45b1-9e17-4652106f1ece,x00100709,x00100709,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
9799e2ca-e5eb-4b5a-89fa-ede1a145ca3e,76ac3d80-0bee-45b1-9e17-4652106f1ece,x00100709,x00100709,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
9799e2ca-e5eb-4b5a-89fa-ede1a145ca3e,e5f9101a-354f-4225-83c9-544d27694047,x00100709,x00100709,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
9799e2ca-e5eb-4b5a-89fa-ede1a145ca3e,e5f9101a-354f-4225-83c9-544d27694047,x00100709,x00100709,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
979ee1bf-24bf-4240-8136-0350781cda40,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,x00101496,x00101496,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]","[""8c8e0cb5-9c54-4f29-a574-3f6b2fc76fc5""]","[""x00101495""]","[[""CAL""]]"
97c9f8c7-e5f0-4268-86e9-d7377e47aada,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,x00102103,x00102103,TE,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
97c9f8c7-e5f0-4268-86e9-d7377e47aada,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,x00102103,x00102103,TE,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
97c9f8c7-e5f0-4268-86e9-d7377e47aada,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00102103,x00102103,TE,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
97c9f8c7-e5f0-4268-86e9-d7377e47aada,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00102103,x00102103,TE,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
97de6037-cfad-472e-87cf-a67952ec0e1c,76ac3d80-0bee-45b1-9e17-4652106f1ece,x00100862,x00100862,TE,Numbers,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
97de6037-cfad-472e-87cf-a67952ec0e1c,76ac3d80-0bee-45b1-9e17-4652106f1ece,x00100862,x00100862,TE,Numbers,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
97e9a12f-8244-4542-b667-d24ff73febc2,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,x00101690,x00101690,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
97e9a12f-8244-4542-b667-d24ff73febc2,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,x00101690,x00101690,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
97f83378-4b9b-4b05-9a84-8c7aa3b5aa2a,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,x00100618,x00100618,TE,Grammar,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
97f83378-4b9b-4b05-9a84-8c7aa3b5aa2a,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,x00100618,x00100618,TE,Grammar,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
980cb943-db5b-46ca-b5f4-c0a20bde7c3e,53cbed39-96a1-4487-b52e-d28ec27813eb,x00100080,x00100080,TE,Grammar,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
980cb943-db5b-46ca-b5f4-c0a20bde7c3e,53cbed39-96a1-4487-b52e-d28ec27813eb,x00100080,x00100080,TE,Grammar,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
9813f414-e406-4180-9c49-3f2512dd7057,76ac3d80-0bee-45b1-9e17-4652106f1ece,x00100800,x00100800,IGM,Numbers,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
9813f414-e406-4180-9c49-3f2512dd7057,76ac3d80-0bee-45b1-9e17-4652106f1ece,x00100800,x00100800,IGM,Numbers,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
985e3ecc-c7ba-4940-b549-2b97411fe2b1,e5f9101a-354f-4225-83c9-544d27694047,x00100647,x00100647,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
985e3ecc-c7ba-4940-b549-2b97411fe2b1,e5f9101a-354f-4225-83c9-544d27694047,x00100647,x00100647,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
985e3ecc-c7ba-4940-b549-2b97411fe2b1,e5f9101a-354f-4225-83c9-544d27694047,x00100647,x00100647,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
985e3ecc-c7ba-4940-b549-2b97411fe2b1,e5f9101a-354f-4225-83c9-544d27694047,x00100647,x00100647,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
