School,YrLevel,Domain,REF_ID,PLATFORM_STUDENT_IDENTIFIER,TEST_ID,PATH_TAKEN_FOR_DOMAIN,PARALLEL_TEST,RAW_SCORE,SCALED_SCORE_VALUE,SCALED_SCORE_LOGIT_VALUE,SCALED_SCORE_SE,SCALED_SCORE_LOGIT_SE,STUDENT_DOMAIN_BAND,STUDENT_PROFICIENCY,PLAUSIBLE_SCALED_VALUE
21216,9,Writing,477da2b4-43b2-4998-b7ba-97227baec076,R100000104K,4efda5c8-c168-4b9a-97d7-d0d8588542a3,,,1.00,655.00,18.95,18.60,22.66,10,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,9,GrammarAndPunctuation,75b6e952-a99b-4b28-8450-1c66f32a4bc3,R100000104K,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,GC,C1,19.00,619.00,22.35,18.90,19.29,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,9,Reading,d253eb5e-0c2d-4d81-8125-770c5119b1fa,R100000104K,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:B:C,A0:B0:C0,37.00,620.62,22.38,21.95,18.70,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,9,Numeracy,b6141e2e-2885-46c0-b8e3-9c02a9cd1691,R100000104K,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,NC:D:E:F,NC0:D0:E0:F0,46.00,612.81,19.67,18.36,18.11,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Spelling,89cd7a3a-4dcb-431a-ba87-020103ea9625,R100000164S,2b29bc7b-f81b-4991-8294-32d4aad27a93,SA:SD:PD,SA0:SD1:PD0,19.00,619.00,22.85,18.49,22.86,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Writing,152e9a16-3049-423a-b0a8-80d3ae9431c7,R100000164S,4efda5c8-c168-4b9a-97d7-d0d8588542a3,,,1.00,655.00,19.26,20.54,20.01,10,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,GrammarAndPunctuation,a933ea88-8b99-458e-a7fa-80c1f7842f1d,R100000164S,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,GE,E0,17.00,607.00,22.96,22.87,18.64,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Reading,949c110a-96e1-4033-aac7-c46008c2b189,R100000164S,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:D:E,A1:D1:E0,33.00,608.12,22.62,19.21,22.08,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Numeracy,bd8c1c0e-c85b-4c9d-a768-76e4d7ab3b5c,R100000164S,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,A:D:E:F,A3:D1:E1:F0,34.00,611.25,20.41,19.95,22.70,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Spelling,9607b998-68bd-4abc-9897-ea7af75e3171,R100000189M,2b29bc7b-f81b-4991-8294-32d4aad27a93,SA:SB:PB,SA1:SB0:PB1,15.00,595.00,22.03,19.11,21.57,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Writing,06827775-ab76-4c44-ab50-7d0c5f7078db,R100000189M,2bedd0ac-382b-48a9-8034-2aff74a3818c,,,1.00,655.00,21.41,22.80,21.22,10,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,GrammarAndPunctuation,be14a2e5-7279-4407-89b2-385431142986,R100000189M,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,GE,E1,21.00,631.00,20.58,22.87,20.01,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Reading,8f4691b5-9705-4745-9938-cbc327f7056b,R100000189M,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:B:E,A2:B1:E0,33.00,608.12,21.85,21.45,20.37,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Numeracy,fcf54232-79f1-4a2d-9864-f86151865787,R100000189M,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,A:D:C:E,A2:D1:C0:E0,33.00,608.12,19.72,18.13,19.25,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Spelling,0de21e95-3ae5-4338-96a9-d5ec1b6c1c5c,R100000159S,2b29bc7b-f81b-4991-8294-32d4aad27a93,SA:SD:PD,SA0:SD1:PD0,19.00,619.00,22.38,18.56,18.79,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Writing,614b6000-15a0-4d1a-a6ae-0d324b908f30,R100000159S,2bedd0ac-382b-48a9-8034-2aff74a3818c,,,0.00,505.00,22.95,18.00,18.04,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,GrammarAndPunctuation,bbd147bf-8004-433a-ae08-4c01e6ecb4c3,R100000159S,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,GC,C0,19.00,619.00,22.64,21.12,18.42,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Reading,f1e5e18e-4a74-4ccf-b040-a049e6c91044,R100000159S,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:D:C,A3:D1:C0,31.00,601.88,20.46,19.51,22.01,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Numeracy,28dd9dfb-c427-4932-9dc0-f7f2d7064714,R100000159S,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,A:D:C:E,A2:D1:C0:E0,33.00,608.12,21.63,20.17,21.61,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Writing,8edb55e6-5fb1-41d3-9b23-a186a6badbed,R100000196D,2bedd0ac-382b-48a9-8034-2aff74a3818c,,,1.00,655.00,20.86,19.58,21.97,10,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,GrammarAndPunctuation,e323e15d-103a-4dc0-a1ab-b64571b17f74,R100000196D,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,GF,F0,19.00,619.00,21.04,20.29,20.68,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Reading,47f5fd2c-de39-43f0-b922-da36d186ac1c,R100000196D,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:B:F,A0:B0:F0,33.00,608.12,19.31,22.14,18.01,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Numeracy,fd302863-c430-45bf-a9ae-4e81bedef6b0,R100000196D,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,NC:D:C:E,NC1:D1:C0:E1,45.00,610.47,22.81,18.33,20.65,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,5,Spelling,aaa8af9a-f84f-4432-9cf4-fd271e5c789a,R100000103R,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,SA:SB:PB,SA0:SB0:PB0,17.00,527.00,20.89,18.24,21.31,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,5,Writing,662e0d00-1b96-4d21-8d77-8256a281e90c,R100000103R,57eaa9af-3f42-4bb9-b2c0-dd01ad65534d,,,0.00,425.00,19.02,22.14,19.01,4,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,5,GrammarAndPunctuation,801a3035-deb7-4320-abfb-95c0fb406e7e,R100000103R,80c19e71-68f5-4154-b4d0-ff931766be8b,GC,C1,18.00,533.00,18.37,18.01,21.12,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,5,Reading,41608a00-3b4e-45b6-9781-a5a3fe6a9932,R100000103R,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,A:D:C,A1:D1:C0,31.00,528.33,20.36,22.13,20.07,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,5,Numeracy,787ae71f-75c3-403e-968b-e31139a1e104,R100000103R,e5f9101a-354f-4225-83c9-544d27694047,CA:D:E,CA0:D0:E0,33.00,535.00,22.65,21.94,20.00,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Spelling,a9a543c5-a4c9-4c75-9d6d-c9b499d9bf9a,R100000022S,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,SA:SD:PB,SA0:SD1:PB1,17.00,527.00,22.34,21.70,19.82,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Writing,9fdaea15-0aee-43b9-bba6-8a9fa2aca881,R100000022S,5c39a5af-d944-4150-ac25-4629ee3d362b,,,0.00,425.00,20.48,19.21,20.09,4,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,GrammarAndPunctuation,825fc880-27a9-4e34-b362-6b1a7fd2f04f,R100000022S,80c19e71-68f5-4154-b4d0-ff931766be8b,GC,C1,20.00,545.00,21.75,20.59,20.14,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Reading,80018994-cf27-461f-8c58-8ee7f0f6bd8b,R100000022S,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,A:D:C,A2:D1:C0,31.00,528.33,21.61,22.29,21.63,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,7,Numeracy,ecfa41f6-fbe4-4fe3-832a-9c3744f97b2e,R100000118K,4276508b-d356-49fd-886a-fd42f64ce72e,A:B:E:F,A1:B0:E0:F0,33.00,578.12,22.95,22.43,20.47,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,7,Writing,343e7cec-9373-4f50-99ca-a4eeab6477de,R100000118K,544131bb-26b2-488b-9baa-027acb63774f,,,0.00,475.00,20.59,22.34,19.13,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,7,Spelling,f94bb774-5a0f-4431-ac23-48d0e8510e04,R100000118K,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,SA:SB:PD,SA1:SB1:PD1,20.00,595.00,21.66,22.15,19.81,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,7,GrammarAndPunctuation,5b8686bf-de3c-4fcd-b3cd-9b3d0920a03b,R100000118K,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,G,G0,0.00,0.00,21.93,18.27,18.85,0,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,Writing,cff53350-db53-41f4-ab88-030024b72be3,R100000182D,544131bb-26b2-488b-9baa-027acb63774f,,,1.00,625.00,21.02,20.72,21.74,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,Spelling,1c50ecb5-c8a8-4aed-bc34-48b70cf62f5f,R100000182D,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,SA:SD:PD,SA1:SD1:PD1,18.00,583.00,22.60,18.93,18.43,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,GrammarAndPunctuation,96a8789b-7442-44a5-9b3b-82d9c3356832,R100000182D,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,G,G0,0.00,0.00,19.64,19.51,18.38,0,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21213,5,Spelling,3d0e6c5b-fcd8-42f0-933c-8d1793a1ebba,R100000046A,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,SA:SD:PD,SA0:SD0:PD0,18.00,533.00,22.01,18.68,20.77,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21213,5,Writing,46931af5-5086-4fa5-88ef-fd5e1cab5c8f,R100000046A,5c39a5af-d944-4150-ac25-4629ee3d362b,,,0.00,425.00,19.25,21.69,18.91,4,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21213,5,Reading,c36084c2-5a28-4f06-8674-e19139d2949e,R100000046A,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,A:C:B,A3:C0:B1,32.00,531.67,20.65,20.86,19.14,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21213,5,Numeracy,55dc2421-a0ba-41a8-b23a-82617a9e4505,R100000046A,e5f9101a-354f-4225-83c9-544d27694047,NC:B:F,NC0:B0:F0,31.00,528.33,21.97,22.66,18.25,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,7,Writing,957f9fa0-25ae-4ad4-a3ff-07b14b0d6bc5,R100000097D,afbed99f-b8db-4ac2-b716-ed71e49961d4,,,1.00,625.00,18.66,18.62,19.19,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,7,Spelling,6c65da29-3d76-441f-a9fc-b001d1a203dd,R100000097D,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,SA:SD:PB,SA0:SD1:PB0,17.00,577.00,22.40,21.09,22.22,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,7,Reading,27a66988-ff79-415f-80b6-d834766ad97f,R100000097D,e73f56be-e4ca-4b88-ad41-a355e2db972f,A:B:C,A2:B1:C0,34.00,581.25,20.52,19.41,18.40,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,7,GrammarAndPunctuation,aca238d4-9e4f-49af-abb0-e1657765ac14,R100000097D,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,GC,C0,15.00,565.00,22.62,20.07,21.06,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Spelling,7ba71361-471b-404f-83ae-12b91d897f17,R100000003S,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,SA:SD:PD,SA0:SD0:PD0,21.00,551.00,19.86,19.59,22.16,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Writing,1a1c04f3-391a-497a-9aca-98de6cb9255d,R100000003S,5c39a5af-d944-4150-ac25-4629ee3d362b,,,1.00,575.00,19.99,22.37,22.60,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,GrammarAndPunctuation,a754f948-31ce-4940-a124-cb193a08e1c9,R100000003S,80c19e71-68f5-4154-b4d0-ff931766be8b,GF,F0,16.00,521.00,21.55,19.20,22.23,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Reading,f4058e3f-f830-4605-859a-afefdbe4401c,R100000003S,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,A:D:F,A3:D1:F0,32.00,531.67,20.52,19.37,22.14,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21217,3,GrammarAndPunctuation,63eea528-e5cd-4f49-88b0-d9b03de0ac39,R100000149P,53cbed39-96a1-4487-b52e-d28ec27813eb,GB,B0,0.00,0.00,20.32,22.10,21.88,0,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21217,3,Reading,8d9dc727-8ed4-4163-b3de-f5fc82843ff3,R100000149P,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,A:C:B,A2:C0:B0,27.00,418.85,18.99,20.91,22.01,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21217,3,Numeracy,bc60408e-0b64-419f-a1ce-c33e27e92a44,R100000149P,76ac3d80-0bee-45b1-9e17-4652106f1ece,NC:D:E,NC0:D1:E1,26.00,415.00,22.95,18.71,21.45,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21217,3,Spelling,4f40700b-f618-4a2d-90bf-189fe95916ab,R100000149P,89962801-3783-4217-869b-5485bf1580b1,SA:SD:PB,SA1:SD1:PB1,18.00,423.00,18.89,22.03,19.51,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,9,Spelling,1c387e69-45a1-4a49-8653-d8dc0c12f6ea,R100000101D,2b29bc7b-f81b-4991-8294-32d4aad27a93,SA:SB:PB,SA1:SB0:PB1,17.00,607.00,19.27,20.70,20.98,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,9,Writing,e2c38cac-2662-4b24-b5a1-820347b22fb1,R100000101D,2bedd0ac-382b-48a9-8034-2aff74a3818c,,,0.00,505.00,21.33,20.18,18.90,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,9,Reading,2db88ed8-1a66-49a1-a61e-f76df80d8a18,R100000101D,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:B:E,A1:B0:E1,37.00,620.62,18.25,21.44,21.12,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,9,Numeracy,c9e21a16-b81a-4b49-8036-cd121b76bd0d,R100000101D,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,A:D:C:E,A0:D1:C0:E0,29.00,595.62,20.85,18.99,20.58,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,9,Writing,8f087ea2-3119-4308-b570-79549d66f293,R100000100E,4efda5c8-c168-4b9a-97d7-d0d8588542a3,,,1.00,655.00,20.65,21.91,21.81,10,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,9,Reading,2a568e73-0590-491d-aa89-8c7344967399,R100000100E,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:D:F,A1:D0:F0,34.00,611.25,21.47,19.13,18.75,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,9,Numeracy,ee49ae56-a12e-456e-bd2e-0795ee9e86bd,R100000100E,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,A:D:C:E,A1:D1:C0:E1,35.00,614.38,18.11,19.65,20.68,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21213,3,GrammarAndPunctuation,14fec310-0ddb-4069-ba9d-dd4ab7eebc91,R100000043K,53cbed39-96a1-4487-b52e-d28ec27813eb,GE,E1,17.00,417.00,20.10,19.15,20.48,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21213,3,Reading,e3436414-2a5c-4b42-b0e3-8a484aee1e0c,R100000043K,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,A:B:E,A3:B1:E1,28.00,422.69,20.19,19.40,22.18,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21213,3,Numeracy,05382117-786a-49bf-8bb7-620f375cb28b,R100000043K,76ac3d80-0bee-45b1-9e17-4652106f1ece,CA:D:C,CA1:D1:C0,0.0,0.0,0.0,0.0,0.0,0,None,"[""14"",""15"",""16"",""17"",""18""]"
21213,3,Spelling,31653137-39d1-4ac1-9066-06c8e009dbbc,R100000043K,89962801-3783-4217-869b-5485bf1580b1,SA:SD:PD,SA1:SD1:PD1,20.00,435.00,19.53,19.12,20.34,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21214,3,GrammarAndPunctuation,cdc9f61b-a106-4543-a7d7-b2b5c2c99d3b,R100000063E,53cbed39-96a1-4487-b52e-d28ec27813eb,GF,F1,18.00,423.00,20.52,19.59,21.67,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21214,3,Reading,b26bde93-22d6-4a5c-9b9d-e24b69c89591,R100000063E,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,A:D:F,A1:D1:F0,25.00,411.15,20.03,20.87,20.28,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21214,3,Spelling,feacade2-98e8-4f40-9072-c123b60d15e8,R100000063E,89962801-3783-4217-869b-5485bf1580b1,SA:SB:PD,SA0:SB0:PD1,17.00,417.00,19.22,19.65,21.67,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,5,Spelling,be39bf9e-b7a9-42bc-8f74-321cf2d169dd,R100000102S,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,SA:SD:PB,SA0:SD0:PB0,19.00,539.00,19.83,20.06,19.12,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,5,Writing,efc91f98-e248-44ae-b99f-f84fddc95972,R100000102S,5c39a5af-d944-4150-ac25-4629ee3d362b,,,0.00,425.00,18.36,19.75,19.80,4,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,5,GrammarAndPunctuation,9dfdd544-f834-40dc-ab82-4fd67130e35b,R100000102S,80c19e71-68f5-4154-b4d0-ff931766be8b,GF,F0,19.00,539.00,21.08,18.49,18.29,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,5,Reading,71b96f96-bc20-458f-8b4a-e24520a2e9a1,R100000102S,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,A:B:F,A1:B1:F0,33.00,535.00,20.60,22.55,21.06,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,5,Numeracy,a9c25527-b0ef-4d09-90c4-8f8b2e0b4960,R100000102S,e5f9101a-354f-4225-83c9-544d27694047,A:D:C,A3:D0:C0,32.00,531.67,22.72,19.28,21.72,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21214,3,GrammarAndPunctuation,170d7d68-e53f-4a34-8408-ee1a05e5aed1,R100000056R,53cbed39-96a1-4487-b52e-d28ec27813eb,GE,E1,19.00,429.00,21.75,19.51,19.12,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21214,3,Reading,940d848e-e51a-4988-b1d4-ff542cc9bc8e,R100000056R,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,A:D:E,A2:D0:E0,26.00,415.00,20.61,18.16,18.83,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,Numeracy,c099e0ce-3d70-4b40-9c9c-9bc208fa1e8d,R100000177D,4276508b-d356-49fd-886a-fd42f64ce72e,CA:D:C:E,CA1:D1:C0:E0,45.00,580.47,18.90,22.91,20.45,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,Writing,8ba67f4b-f3a9-43bd-b9bd-de37f9bcfbd8,R100000177D,afbed99f-b8db-4ac2-b716-ed71e49961d4,,,1.00,625.00,19.08,21.23,22.84,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,Spelling,a272dbcd-8e47-487e-be2e-5421235a31c8,R100000177D,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,SA:SD:PB,SA0:SD0:PB1,17.00,577.00,18.34,22.93,21.37,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,Reading,dd240450-bfb1-4522-bb7a-8af4859ab3ed,R100000177D,e73f56be-e4ca-4b88-ad41-a355e2db972f,A:B:F,A0:B0:F0,34.00,581.25,22.10,18.14,21.19,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,GrammarAndPunctuation,3b7b3a6a-ebc2-4efd-b4a4-503f4746cf55,R100000177D,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,GF,F0,17.00,577.00,19.27,18.91,19.00,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,3,GrammarAndPunctuation,79a22edf-1350-4d6f-a6dd-256f04ced3c7,R100000093P,53cbed39-96a1-4487-b52e-d28ec27813eb,G,G0,0.00,0.00,22.75,20.28,20.87,0,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,3,Numeracy,733fcf26-c0fd-48ce-b774-8b9d06132cc9,R100000093P,76ac3d80-0bee-45b1-9e17-4652106f1ece,A:B:E,A0:B1:E0,24.00,407.31,21.53,19.73,20.87,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,3,Spelling,64639d49-b662-4bbd-b144-e869c5c1ce94,R100000093P,89962801-3783-4217-869b-5485bf1580b1,SA:SD:PB,SA1:SD0:PB1,20.00,435.00,21.62,22.56,22.40,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Spelling,7ae5a185-492e-4a4f-847e-29d7ac0c4cc1,R100000188A,2b29bc7b-f81b-4991-8294-32d4aad27a93,SA:SD:PB,SA0:SD1:PB1,20.00,625.00,20.19,18.82,21.30,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Writing,3f70fc11-4109-4bb3-a1fb-252f06effe65,R100000188A,4efda5c8-c168-4b9a-97d7-d0d8588542a3,,,0.00,505.00,20.41,18.01,21.99,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,GrammarAndPunctuation,46f45755-c54e-415b-b5e2-9621f9f9fc3d,R100000188A,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,GF,F0,19.00,619.00,18.54,18.28,20.33,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Reading,dfe12c9f-ae5e-4cb0-b613-962bb67171d5,R100000188A,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:B:F,A3:B0:F0,30.00,598.75,21.96,22.86,20.94,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Numeracy,25c2a7e8-2439-433f-92b2-8fb63d3526be,R100000188A,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,NC:B:C:F,NC1:B1:C0:F0,46.00,612.81,18.51,20.63,22.86,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,7,Numeracy,856744e4-05b9-48f9-8342-41317946880b,R100000170M,4276508b-d356-49fd-886a-fd42f64ce72e,A:D:E:F,A2:D1:E1:F0,32.00,575.00,21.03,20.74,19.07,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,7,Writing,135e06e7-2b58-486b-b950-95ce1391fd62,R100000170M,afbed99f-b8db-4ac2-b716-ed71e49961d4,,,0.00,475.00,18.70,18.15,20.36,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,7,Spelling,0b1b2515-61a2-4659-8dfa-0f13804f805a,R100000170M,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,SA:SD:PB,SA0:SD0:PB0,15.00,565.00,22.18,22.94,20.36,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,7,Reading,b69e0fc1-5b65-4117-b706-28156de939d5,R100000170M,e73f56be-e4ca-4b88-ad41-a355e2db972f,A:D:C,A3:D1:C0,0.0,0.0,0.0,0.0,0.0,0,None,"[""14"",""15"",""16"",""17"",""18""]"
21218,7,GrammarAndPunctuation,fdcc3013-f2e2-4f2c-abf5-1884e518773e,R100000170M,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,GC,C0,16.00,571.00,21.47,18.38,18.39,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,7,Numeracy,117cee02-de38-405d-98d7-2ea6b9b3a57d,R100000090M,4276508b-d356-49fd-886a-fd42f64ce72e,NC:D:C:E,NC1:D0:C0:E1,53.00,599.22,20.07,20.09,20.88,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,7,Reading,e8ff260f-42fe-4f55-bd00-bc2cc837a536,R100000090M,e73f56be-e4ca-4b88-ad41-a355e2db972f,A:C:B,A3:C0:B1,36.00,587.50,21.98,20.40,22.99,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,7,GrammarAndPunctuation,c8509165-bd64-4a7a-8a49-95a35f7e06e7,R100000090M,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,GB,B0,0.00,0.00,18.37,21.60,22.66,0,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,7,Numeracy,d903b9b0-240d-4e9f-9f74-fada06df19d6,R100000241K,4276508b-d356-49fd-886a-fd42f64ce72e,NC:D:C:F,NC1:D0:C0:F0,45.00,580.47,19.24,20.69,20.93,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,7,Spelling,39f64b07-261f-4e49-bbd7-b77f9902b30e,R100000241K,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,SA:SB:PB,SA1:SB0:PB1,18.00,583.00,19.09,18.57,18.21,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,7,Reading,2877a685-78ce-4883-a29a-1df8ef9f320a,R100000241K,e73f56be-e4ca-4b88-ad41-a355e2db972f,A:D:C,A0:D1:C0,32.00,575.00,18.51,20.77,22.49,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,7,GrammarAndPunctuation,118377c5-c000-4447-8be9-e5c23263e27b,R100000241K,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,GC,C0,20.00,595.00,22.73,20.17,21.90,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
