School,YrLevel,Domain,REF_ID,PLATFORM_STUDENT_IDENTIFIER,SCHOOL_ACARA_ID,TEST_ID,PARTICIPATION_CODE,PARTICIPATION_TEXT,ADJUSTMENT,DEVICE,TEST_DATE,TEST_START_TIME,LAPSED_TIME_TEST
21220,7,Numeracy,4be0f314-141d-4393-b711-9437e1a5119b,R100000201S,21220,x001068016_Numeracy,P,Present,,,,,
21220,7,Writing,d4edb845-aa8d-4a32-9f91-f7461d8e18b4,R100000201S,21220,x001068015_Writing_alt,P,Present,,,,,
21220,7,Spelling,1958ad82-1bd6-43e8-807e-f1c6d0b12c3c,R100000201S,21220,x001068018_Spelling,P,Present,,,,,
21220,7,Reading,bd7bcfb3-5b3d-46fe-b9f4-a794b5b2d66d,R100000201S,21220,x001068013_Reading,P,Present,"[""AIA""]",,,,
21220,7,GrammarAndPunctuation,0cdcdedf-ee59-4fc0-9327-20aeb9b010ab,R100000201S,21220,x001068017_Grammar and Punctuation,P,Present,,,,,
21217,3,GrammarAndPunctuation,9b320d21-7e66-4c68-90b3-4b688fc1251b,R100000126A,21217,x00106805_Grammar and Punctuation,P,Present,,,,,
21217,3,Reading,870798d5-6768-48f6-8619-8deb7157a8ff,R100000126A,21217,x00106801_Reading,P,Present,,,,,
21217,3,Numeracy,0cdc575a-410f-4fe8-8916-61e7280d472e,R100000126A,21217,x00106804_Numeracy,P,Present,,,,,
21217,3,Spelling,f70f1c4d-bf67-48e4-989f-915df6a4ad3e,R100000126A,21217,x00106806_Spelling,A,Absent,,,,,
21217,5,Spelling,49002128-426f-4024-a669-867e2e05d305,R100000144D,21217,x001068012_Spelling,P,Present,,,,,
21217,5,Writing,3252d534-a000-4963-ba83-8ded884458b5,R100000144D,21217,x00106809_Writing_alt,P,Present,,,,,
21217,5,GrammarAndPunctuation,95f6ba94-0423-4c21-89a4-1dd63efda3fc,R100000144D,21217,x001068011_Grammar and Punctuation,P,Present,,,,,
21217,5,Reading,098c030d-d36d-40d3-8761-694595299b5b,R100000144D,21217,x00106807_Reading,R,Refused,,,,,
21217,5,Numeracy,20e0bebc-3d3a-46a8-aba3-88d461c542b5,R100000144D,21217,x001068010_Numeracy,P,Present,,,,,
21217,7,Numeracy,f23f7aea-c4f2-4d39-932a-7f68be4417af,R100000134H,21217,x001068016_Numeracy,A,Absent,,,,,
21217,7,Writing,681b15ec-bac1-4fd8-9ab1-5882bc0a5e21,R100000134H,21217,x001068015_Writing_alt,P,Present,,,,,
21217,7,Spelling,d4bb8536-042e-44ec-9fc0-5c66313f9eff,R100000134H,21217,x001068018_Spelling,E,Exempt,"[""AST"",""AIA""]",,,,
21217,7,Reading,774d16c7-1bab-4c49-867d-b54ce97ee426,R100000134H,21217,x001068013_Reading,P,Present,,,,,
21217,7,GrammarAndPunctuation,8d2f93f5-8c2d-403a-938c-9b4a77dc81ee,R100000134H,21217,x001068017_Grammar and Punctuation,P,Present,,,,,
21217,5,Spelling,3e8a4f43-6b18-435a-96ba-2ca19f6bc095,R100000133G,21217,x001068012_Spelling,P,Present,,,,,
21217,5,Writing,967ce65c-6554-4581-a46b-386eda138f70,R100000133G,21217,x00106809_Writing_alt,P,Present,,,,,
21217,5,GrammarAndPunctuation,2f8563b1-f8ed-4082-a440-921f636c5076,R100000133G,21217,x001068011_Grammar and Punctuation,P,Present,,,,,
21217,5,Reading,2b7d4cfd-0075-414b-9204-e73e6fd45a85,R100000133G,21217,x00106807_Reading,P,Present,,,,,
21217,5,Numeracy,656e7241-9fe0-4cee-bef2-048c7f7ec876,R100000133G,21217,x001068010_Numeracy,P,Present,,,,,
21214,5,Spelling,d6735bf8-2f30-4cb9-bdb6-4f79d07516bf,R100000064D,21214,x001068012_Spelling,P,Present,,,,,
21214,5,Writing,f34e26a3-9941-4b52-8f92-ec082169b668,R100000064D,21214,x00106809_Writing_alt,E,Exempt,,,,,
21214,5,GrammarAndPunctuation,3646ab94-957a-4c30-9205-1704defb0711,R100000064D,21214,x001068011_Grammar and Punctuation,P,Present,,,,,
21214,5,Reading,aa99d933-4457-4ac8-92d0-86098d642130,R100000064D,21214,x00106807_Reading,P,Present,,,,,
21214,5,Numeracy,587e0a10-de2f-48bf-82a4-42a3ec9d4337,R100000064D,21214,x001068010_Numeracy,P,Present,,,,,
21216,7,Numeracy,bd74eb7d-cbca-4265-bcd6-d420469de4b1,R100000117R,21216,x001068016_Numeracy,P,Present,,,,,
21216,7,Writing,53e3f6d4-41e3-476c-9013-162c805a8a63,R100000117R,21216,x001068014_Writing,P,Present,,,,,
21216,7,Spelling,4138afad-1464-4bbc-bb15-42924843d814,R100000117R,21216,x001068018_Spelling,P,Present,,,,,
21216,7,Reading,7fde654d-8951-41a4-919c-696ced5cf8a8,R100000117R,21216,x001068013_Reading,P,Present,,,,,
21216,7,GrammarAndPunctuation,51f2b6a2-6cd0-479d-a62a-4652ddeab0ae,R100000117R,21216,x001068017_Grammar and Punctuation,E,Exempt,,,,,
21213,3,GrammarAndPunctuation,ebeb20f9-27b5-49ef-8857-382621c424ab,R100000041S,21213,x00106805_Grammar and Punctuation,P,Present,"[""AIA"",""COL""]",,,,
21213,3,Reading,0ca59627-a480-44c2-bfe0-91566fd05fb1,R100000041S,21213,x00106801_Reading,P,Present,"[""COL"",""AIA""]",,,,
21213,3,Numeracy,fb358974-bec4-4216-90a9-eae7060745b1,R100000041S,21213,x00106804_Numeracy,P,Present,,,,,
21213,3,Spelling,b382c2e3-4547-4f24-abce-218e74c7ee87,R100000041S,21213,x00106806_Spelling,P,Present,,,,,
21214,5,Spelling,41da6417-5cfc-4562-90e5-1cf7adf6c7cf,R100000070A,21214,x001068012_Spelling,P,Present,,,,,
21214,5,Writing,056c50cf-026f-46f8-b036-73a7d5ecd30e,R100000070A,21214,x00106809_Writing_alt,A,Absent,"[""ETD"",""AIA""]",,,,
21214,5,GrammarAndPunctuation,020eea04-a9ed-479d-85c1-955f6746a254,R100000070A,21214,x001068011_Grammar and Punctuation,X,No Longer Enrolled,,,,,
21214,5,Reading,63db2f9d-60a0-43be-ae18-d6601b557a6c,R100000070A,21214,x00106807_Reading,P,Present,"[""ENZ"",""AIV""]",,,,
21214,5,Numeracy,36f3e458-e93f-4cba-b013-aebee4d81dd7,R100000070A,21214,x001068010_Numeracy,P,Present,,,,,
21220,7,Numeracy,c318c80f-bbc9-4e53-a7b1-3de546a28474,R100000208G,21220,x001068016_Numeracy,S,Sanctioned Abandonment,,,,,
21220,7,Writing,f1337045-f8d1-4fd9-8d86-29a92151766d,R100000208G,21220,x001068015_Writing_alt,P,Present,,,,,
21220,7,Spelling,7d7a4eae-0c69-4b4d-a935-f08a96ac1d8d,R100000208G,21220,x001068018_Spelling,P,Present,"[""SUP"",""AIA""]",,,,
21220,7,Reading,28b341f3-1bbe-4efc-8e93-d00cab0d902e,R100000208G,21220,x001068013_Reading,P,Present,,,,,
21220,7,GrammarAndPunctuation,761b80e4-b1ed-4a3f-a079-499b3f592327,R100000208G,21220,x001068017_Grammar and Punctuation,P,Present,,,,,
21216,7,Numeracy,842b8760-4969-46bb-bec0-50b63e417c43,R100000110H,21216,x001068016_Numeracy,P,Present,,,,,
21216,7,Writing,68d986c4-1073-4530-a6d7-77478be5377b,R100000110H,21216,x001068014_Writing,P,Present,,,,,
21216,7,Spelling,fa85d720-1ab9-4737-9cc6-f845d6c1ff2a,R100000110H,21216,x001068018_Spelling,P,Present,,,,,
21216,7,Reading,3e8c49ba-a38d-41b3-860e-61571ac9bddf,R100000110H,21216,x001068013_Reading,P,Present,"[""ETA"",""AIA""]",,,,
21216,7,GrammarAndPunctuation,c1f637c0-5aef-4e0e-9c66-b8c6ee804af2,R100000110H,21216,x001068017_Grammar and Punctuation,P,Present,,,,,
21212,5,Spelling,36c45283-8c7c-44fd-b3fa-a1eb14028e73,R100000000K,21212,x001068012_Spelling,X,No Longer Enrolled,,,,,
21212,5,Writing,8c4a5907-3fe4-46d5-a89f-87a3a23746c4,R100000000K,21212,x00106809_Writing_alt,P,Present,"[""CAL"",""AIA""]",,,,
21212,5,GrammarAndPunctuation,8656d110-2f94-4415-a729-4662344e5269,R100000000K,21212,x001068011_Grammar and Punctuation,P,Present,,,,,
21212,5,Reading,b9339bf2-7774-4448-a672-4af4b13e9b79,R100000000K,21212,x00106807_Reading,P,Present,,,,,
21212,5,Numeracy,570f2ce1-2ca6-45b0-93ff-3025ef53e52b,R100000000K,21212,x001068010_Numeracy,P,Present,"[""AST"",""AIA""]",,,,
21212,5,Spelling,3c123baf-658d-4081-a741-c25dff8cd420,R100000012P,21212,x001068012_Spelling,P,Present,,,,,
21212,5,Writing,103ce2c9-544d-4267-9eb5-f7659a4179a5,R100000012P,21212,x00106808_Writing,P,Present,,,,,
21212,5,GrammarAndPunctuation,39599157-341c-42d1-aff1-780cb3366239,R100000012P,21212,x001068011_Grammar and Punctuation,R,Refused,,,,,
21212,5,Reading,3bbf84c4-8e5a-427a-8949-0ffda8196260,R100000012P,21212,x00106807_Reading,P,Present,,,,,
21212,5,Numeracy,e584382d-6ebb-4d9e-8250-c71354337745,R100000012P,21212,x001068010_Numeracy,P,Present,,,,,
21212,3,GrammarAndPunctuation,1f9ed2d2-cba4-44b8-a514-a8bbd4c9f685,R100000020E,21212,x00106805_Grammar and Punctuation,P,Present,,,,,
21212,3,Reading,d7f97e3b-efb5-4614-bec0-580833ab2f8e,R100000020E,21212,x00106801_Reading,P,Present,,,,,
21212,3,Numeracy,24ec7173-9b87-4dad-86f1-6ad7acec7726,R100000020E,21212,x00106804_Numeracy,P,Present,,,,,
21212,3,Spelling,c9a7a9fe-2fba-4ac8-bc0d-fa85fb26548b,R100000020E,21212,x00106806_Spelling,P,Present,,,,,
21219,9,Spelling,d899a0f2-7172-43d0-9ea6-80e25b0a3f6b,R100000176E,21219,x001068024_Spelling,P,Present,,,,,
21219,9,Writing,da0383b2-5cab-4b3d-bcb3-a7af66d85873,R100000176E,21219,x001068020_Writing,P,Present,,,,,
21219,9,GrammarAndPunctuation,cf09f26a-32a3-4ba5-acc2-3f56d71d97a5,R100000176E,21219,x001068023_Grammar and Punctuation,P,Present,,,,,
21219,9,Reading,93c26196-26eb-4a7f-b3ca-b8f6f1fb72a5,R100000176E,21219,x001068019_Reading,P,Present,"[""AIA"",""AIV""]",,,,
21219,9,Numeracy,036fef71-1850-4f3d-85ff-b987ada6e347,R100000176E,21219,x001068022_Numeracy,X,No Longer Enrolled,,,,,
21214,5,Spelling,90f68b5d-3aab-4f92-b580-005cb3168ed3,R100000061R,21214,x001068012_Spelling,P,Present,,,,,
21214,5,Writing,de56eb71-5dc9-4c02-bde7-aaa44b3174aa,R100000061R,21214,x00106809_Writing_alt,P,Present,"[""ZOF"",""COL""]",,,,
21214,5,GrammarAndPunctuation,c51a11fc-7ba0-4186-97c7-6dccc63a03c3,R100000061R,21214,x001068011_Grammar and Punctuation,P,Present,,,,,
21214,5,Reading,c7c5d8f0-7f31-47ad-8588-ce7e3d08e4f8,R100000061R,21214,x00106807_Reading,P,Present,,,,,
21214,5,Numeracy,6b4fdcb0-bdac-4756-b250-24a0eba42c67,R100000061R,21214,x001068010_Numeracy,P,Present,,,,,
21220,7,Numeracy,ee00a427-f14a-4b40-882a-1929489d6c84,R100000219D,21220,x001068016_Numeracy,P,Present,,,,,
21220,7,Writing,a87b3810-c064-44ff-8e9f-b01c6a58ae4d,R100000219D,21220,x001068015_Writing_alt,P,Present,"[""AIA""]",,,,
21220,7,Spelling,0e7e85f5-79f8-448e-8711-8046924cde4c,R100000219D,21220,x001068018_Spelling,P,Present,"[""CAL""]",,,,
21220,7,Reading,8e892bff-6816-45d1-a619-05182374b980,R100000219D,21220,x001068013_Reading,P,Present,,,,,
21220,7,GrammarAndPunctuation,b6dcbca2-1190-4023-a6b0-ab8c8c271236,R100000219D,21220,x001068017_Grammar and Punctuation,P,Present,,,,,
21212,3,GrammarAndPunctuation,0bca583d-2119-4756-82b7-6d336ad2a96c,R100000017S,21212,x00106805_Grammar and Punctuation,E,Exempt,,,,,
21212,3,Reading,1f702cb1-0ace-43ca-829a-c6825f6a3132,R100000017S,21212,x00106801_Reading,P,Present,,,,,
21212,3,Numeracy,406d9d4d-f273-4745-a663-a56113d608b7,R100000017S,21212,x00106804_Numeracy,P,Present,"[""AIA""]",,,,
21212,3,Spelling,e0716ebd-0adf-4114-826e-49967bec2784,R100000017S,21212,x00106806_Spelling,P,Present,,,,,
21221,7,Numeracy,18188ab5-7857-4983-85f9-a72588998780,R100000247H,21221,x001068016_Numeracy,P,Present,"[""COL"",""AIA""]",,,,
21221,7,Writing,ba5c01ab-90b5-42f8-ab91-7439a78ad5d7,R100000247H,21221,x001068015_Writing_alt,E,Exempt,,,,,
21221,7,Spelling,357ea9a0-1b4d-4ef2-9496-e92bca54f4b8,R100000247H,21221,x001068018_Spelling,A,Absent,,,,,
21221,7,Reading,cc300372-cb7b-4dfe-abe8-a9d8f04ea530,R100000247H,21221,x001068013_Reading,P,Present,,,,,
21221,7,GrammarAndPunctuation,d114b2e5-65bd-4316-8834-4d46a885914c,R100000247H,21221,x001068017_Grammar and Punctuation,P,Present,,,,,
21221,5,Spelling,6236ab9d-c817-4659-9a8a-3ca32e69c2b4,R100000248P,21221,x001068012_Spelling,X,No Longer Enrolled,,,,,
21221,5,Writing,3dff9931-df74-4a7c-b6b5-628d6b641544,R100000248P,21221,x00106809_Writing_alt,P,Present,"[""AIA"",""AIV""]",,,,
21221,5,GrammarAndPunctuation,079e2781-be7f-4008-929d-667e046a0413,R100000248P,21221,x001068011_Grammar and Punctuation,P,Present,"[""AIA""]",,,,
21221,5,Reading,c3547b58-3185-48bc-9184-c05f7ff058b3,R100000248P,21221,x00106807_Reading,P,Present,,,,,
21221,5,Numeracy,cc48a1cd-6813-4ba2-9515-52bb1606ee51,R100000248P,21221,x001068010_Numeracy,E,Exempt,,,,,
21220,7,Numeracy,426038da-edb5-46a3-8322-45d69841511a,R100000200D,21220,x001068016_Numeracy,P,Present,,,,,
21220,7,Writing,ab1070b0-5875-4eb0-b7d5-c1a7281e3a95,R100000200D,21220,x001068014_Writing,X,No Longer Enrolled,,,,,
21220,7,Spelling,d93380f3-e73e-406b-ba67-5bcfe495252a,R100000200D,21220,x001068018_Spelling,P,Present,,,,,
21220,7,Reading,e10233a4-f91f-4e61-9d77-ed1f8aa258c7,R100000200D,21220,x001068013_Reading,P,Present,,,,,
21220,7,GrammarAndPunctuation,be0d3191-ae8c-4f79-932c-c7a9035d61e8,R100000200D,21220,x001068017_Grammar and Punctuation,P,Present,,,,,
21217,3,GrammarAndPunctuation,dd5fe735-4f7e-40ef-9403-fcb8e3163b26,R100000145A,21217,x00106805_Grammar and Punctuation,P,Present,,,,,
21217,3,Reading,8b86514d-b693-40b3-8160-eedf3a3d41dd,R100000145A,21217,x00106801_Reading,P,Present,,,,,
21217,3,Numeracy,11a6b506-34fc-4734-925a-105c266712dc,R100000145A,21217,x00106804_Numeracy,P,Present,"[""AIA"",""ETA""]",,,,
21217,3,Spelling,34b3e265-8351-4bcb-943e-a26f9adea812,R100000145A,21217,x00106806_Spelling,C,Cancelled,"[""AIV"",""AST""]",,,,
21214,5,Spelling,3b0e3602-ec09-490b-a56e-f6af13729b1a,R100000050P,21214,x001068012_Spelling,P,Present,"[""AIA"",""ETA""]",,,,
21214,5,Writing,86a51a96-43d5-4671-97b7-4a6314ae4583,R100000050P,21214,x00106808_Writing,P,Present,"[""AIA"",""OSS""]",,,,
21214,5,GrammarAndPunctuation,ecc78a7c-16d5-431a-83be-7a5b6ff9e3e3,R100000050P,21214,x001068011_Grammar and Punctuation,P,Present,,,,,
21214,5,Reading,f7b1b7b7-5e11-41e7-9147-d374b4507f49,R100000050P,21214,x00106807_Reading,P,Present,,,,,
21214,5,Numeracy,81b89985-232f-47bc-8148-c837a8b7fd94,R100000050P,21214,x001068010_Numeracy,P,Present,,,,,
21215,7,Numeracy,456ea964-d3c0-4458-af21-780976f4a970,R100000084S,21215,x001068016_Numeracy,P,Present,,,,,
21215,7,Writing,771045e4-0b6a-470a-a16e-374321f6c19c,R100000084S,21215,x001068014_Writing,P,Present,,,,,
21215,7,Spelling,d387b4d9-1f89-424e-a1e7-3cb40295a2df,R100000084S,21215,x001068018_Spelling,P,Present,,,,,
21215,7,Reading,6a439c13-6feb-4088-a87a-0f49622401f3,R100000084S,21215,x001068013_Reading,P,Present,,,,,
21215,7,GrammarAndPunctuation,b936c9a1-6766-40fb-9dc0-7e9ffd510440,R100000084S,21215,x001068017_Grammar and Punctuation,P,Present,,,,,
21219,7,Numeracy,1ba404c9-4232-4af1-9af5-a2db40af1c63,R100000180K,21219,x001068016_Numeracy,P,Present,,,,,
21219,7,Writing,58750af3-3ec6-4a52-9c11-5408b595ec74,R100000180K,21219,x001068014_Writing,P,Present,,,,,
21219,7,Spelling,d9440490-ddb4-484d-a439-000363923c99,R100000180K,21219,x001068018_Spelling,P,Present,"[""ETC"",""AIA""]",,,,
21219,7,Reading,882db339-86bc-45af-9905-5959e8dee72e,R100000180K,21219,x001068013_Reading,P,Present,,,,,
21219,7,GrammarAndPunctuation,0fc81c92-d460-4975-a09a-ffed03dc97db,R100000180K,21219,x001068017_Grammar and Punctuation,P,Present,"[""CAL"",""AIA""]",,,,
21219,7,Numeracy,ca5bc011-d836-4abe-86b5-67419b582f94,R100000186H,21219,x001068016_Numeracy,P,Present,,,,,
21219,7,Writing,9cda2d84-fcac-4142-b6bb-143e6f528a7b,R100000186H,21219,x001068014_Writing,P,Present,,,,,
21219,7,Spelling,50c06447-2e7f-41d4-b57e-fd4e8d9f60f4,R100000186H,21219,x001068018_Spelling,R,Refused,,,,,
21219,7,Reading,f7c7b140-d018-4099-94c0-56e228c6831e,R100000186H,21219,x001068013_Reading,P,Present,,,,,
21219,7,GrammarAndPunctuation,d1cf2d82-f1b7-42a3-a4c5-76066d0683fa,R100000186H,21219,x001068017_Grammar and Punctuation,S,Sanctioned Abandonment,,,,,
21218,9,Spelling,3ea6d4ab-23ff-4230-a069-34c25f15672b,R100000155R,21218,x001068024_Spelling,P,Present,,,,,
21218,9,Writing,b0e459ae-c19a-4d87-bb08-d0f2173865b0,R100000155R,21218,x001068021_Writing_alt,P,Present,,,,,
21218,9,GrammarAndPunctuation,f7abd5f6-9c38-4ce5-9e92-010767c3f888,R100000155R,21218,x001068023_Grammar and Punctuation,P,Present,,,,,
21218,9,Reading,ec118ea5-9016-48d6-ab1e-880c3fe4783e,R100000155R,21218,x001068019_Reading,S,Sanctioned Abandonment,,,,,
21218,9,Numeracy,b6c3a314-e048-4b97-b45f-7d5004388129,R100000155R,21218,x001068022_Numeracy,P,Present,,,,,
21212,5,Spelling,606b188e-d582-43b9-97dc-a3040282e5cf,R100000023R,21212,x001068012_Spelling,P,Present,,,,,
21212,5,Writing,e9cbd6a4-7177-432c-a562-706c320a086b,R100000023R,21212,x00106809_Writing_alt,P,Present,,,,,
21212,5,GrammarAndPunctuation,58ae6bba-c5e2-41e6-a3a5-67c55d65e86c,R100000023R,21212,x001068011_Grammar and Punctuation,P,Present,,,,,
21212,5,Reading,e1bb5848-62d7-4b03-8943-50ff92e0bb41,R100000023R,21212,x00106807_Reading,P,Present,"[""AIA"",""BNG""]",,,,
21212,5,Numeracy,858e1514-cc63-449a-9237-2fe465b3fe9d,R100000023R,21212,x001068010_Numeracy,P,Present,,,,,
21220,7,Numeracy,a131115f-23d5-4053-869d-5ce559add363,R100000221R,21220,x001068016_Numeracy,P,Present,,,,,
21220,7,Writing,b1f54f53-a67f-4b01-921e-3f63c0813806,R100000221R,21220,x001068015_Writing_alt,P,Present,,,,,
21220,7,Spelling,2af815ac-1edf-453c-8f7b-697a619660a6,R100000221R,21220,x001068018_Spelling,P,Present,,,,,
21220,7,Reading,d79f7a7d-f228-47d6-88e2-fb50d37bf58c,R100000221R,21220,x001068013_Reading,P,Present,"[""CAL"",""AIA""]",,,,
21220,7,GrammarAndPunctuation,9cdeee6d-fb8c-4399-8688-b418c588bbf2,R100000221R,21220,x001068017_Grammar and Punctuation,C,Cancelled,,,,,
21213,3,GrammarAndPunctuation,5e8eb11e-1239-477d-b3ae-8ebf394fb968,R100000025H,21213,x00106805_Grammar and Punctuation,P,Present,,,,,
21213,3,Reading,5474a742-5f21-477c-ac20-1f425001df3a,R100000025H,21213,x00106801_Reading,P,Present,,,,,
21213,3,Numeracy,6f2394a1-5ae3-4194-9c8b-24ebbd139064,R100000025H,21213,x00106804_Numeracy,P,Present,,,,,
21213,3,Spelling,d5be942c-4ed2-49f4-9f20-ca34c5293957,R100000025H,21213,x00106806_Spelling,P,Present,,,,,
21220,7,Numeracy,15e42905-ac28-47cc-9565-72d9698956e3,R100000214H,21220,x001068016_Numeracy,P,Present,,,,,
21220,7,Writing,45e03546-0905-410a-825a-f9c5ed5d5d43,R100000214H,21220,x001068015_Writing_alt,P,Present,,,,,
21220,7,Spelling,b229f7d3-0697-4b0d-b609-d9a50cce4f8f,R100000214H,21220,x001068018_Spelling,P,Present,,,,,
21220,7,Reading,b26fd2fb-367d-41ad-9ed0-1980e00d7817,R100000214H,21220,x001068013_Reading,P,Present,,,,,
21220,7,GrammarAndPunctuation,2bd1c91b-56ac-4e55-9ce3-b41387480fdd,R100000214H,21220,x001068017_Grammar and Punctuation,P,Present,"[""AST"",""AIA""]",,,,
21213,5,Spelling,203b8499-f0f8-42fc-99df-8f391c9ad21d,R100000029G,21213,x001068012_Spelling,P,Present,"[""AIV"",""AIA""]",,,,
21213,5,Writing,5133c679-3c63-44f4-91e8-1a9cee67e0d1,R100000029G,21213,x00106808_Writing,P,Present,"[""AIV"",""AIA""]",,,,
21213,5,GrammarAndPunctuation,bfd78b31-07a3-4342-8543-25354f2ddf04,R100000029G,21213,x001068011_Grammar and Punctuation,P,Present,"[""AIA"",""LFS""]",,,,
21213,5,Reading,9e765f60-3843-4c2b-be30-d226f270b584,R100000029G,21213,x00106807_Reading,P,Present,,,,,
21213,5,Numeracy,c4837576-be3b-4721-a176-47cc8f135f76,R100000029G,21213,x001068010_Numeracy,P,Present,,,,,
21221,7,Numeracy,829c0c8d-96aa-4d88-9ed8-2a47cce8c5ac,R100000237E,21221,x001068016_Numeracy,P,Present,,,,,
21221,7,Writing,b36f02f6-d876-4494-9cee-eecb0e9239ae,R100000237E,21221,x001068015_Writing_alt,P,Present,,,,,
21221,7,Spelling,6e24133b-e78f-428b-b916-64752db1907d,R100000237E,21221,x001068018_Spelling,P,Present,,,,,
21221,7,Reading,0f771130-be77-46b3-8fd1-f545179b98c3,R100000237E,21221,x001068013_Reading,A,Absent,,,,,
21221,7,GrammarAndPunctuation,94bb96bf-230d-43ad-9d68-0aed6cec3f03,R100000237E,21221,x001068017_Grammar and Punctuation,P,Present,,,,,
21213,3,GrammarAndPunctuation,78f626de-ebd8-4303-b312-dc69691c9abd,R100000032A,21213,x00106805_Grammar and Punctuation,S,Sanctioned Abandonment,,,,,
21213,3,Reading,36140aa2-30f9-4292-b6dd-d5e966bbc914,R100000032A,21213,x00106801_Reading,S,Sanctioned Abandonment,,,,,
21213,3,Numeracy,375ab30e-91ff-40bb-a692-98fe4fcb477c,R100000032A,21213,x00106804_Numeracy,P,Present,,,,,
21213,3,Spelling,23540936-82e9-45ba-ae86-500148d5c91b,R100000032A,21213,x00106806_Spelling,P,Present,,,,,
21213,3,GrammarAndPunctuation,2bb83483-9940-4ce6-86c1-87ad3f838ec1,R100000033M,21213,x00106805_Grammar and Punctuation,P,Present,,,,,
21213,3,Reading,f461b695-25a1-40af-ad6e-c1a13c7c7560,R100000033M,21213,x00106801_Reading,P,Present,"[""ETB"",""AIA""]",,,,
21213,3,Numeracy,9a465af0-5ca6-43e8-a7de-dabdaa16bd90,R100000033M,21213,x00106804_Numeracy,P,Present,,,,,
21213,3,Spelling,8499ddea-70f3-444c-b0eb-88f39b28df2f,R100000033M,21213,x00106806_Spelling,P,Present,,,,,
21215,5,Spelling,24c33cf1-aa7c-4dd5-a499-4ce33b572d63,R100000079S,21215,x001068012_Spelling,P,Present,"[""ETC"",""AIA""]",,,,
21215,5,Writing,98f92860-cc24-4979-9fbe-65034fd2e27e,R100000079S,21215,x00106809_Writing_alt,P,Present,"[""AIA"",""CAL""]",,,,
21215,5,GrammarAndPunctuation,34a8b9df-a48f-4fab-8262-c71032230a4a,R100000079S,21215,x001068011_Grammar and Punctuation,P,Present,,,,,
21215,5,Reading,d6a1f02e-e8a9-4af0-a012-f1a3b34b42f1,R100000079S,21215,x00106807_Reading,P,Present,,,,,
21215,5,Numeracy,c842665d-c136-4ccf-9cc1-c9f9daab8c02,R100000079S,21215,x001068010_Numeracy,P,Present,,,,,
21217,7,Numeracy,78bcfebb-83f2-4e2c-b9f4-df33acf729b4,R100000141R,21217,x001068016_Numeracy,P,Present,,,,,
21217,7,Writing,40461634-593b-4299-8e99-7c21a211a0a7,R100000141R,21217,x001068014_Writing,P,Present,,,,,
21217,7,Spelling,e517a953-6dcd-4d0a-b91b-c8b3e6b9c433,R100000141R,21217,x001068018_Spelling,P,Present,"[""ETA"",""AIA""]",,,,
21217,7,Reading,da0400ba-265b-42f2-851c-cc75a2b75a44,R100000141R,21217,x001068013_Reading,P,Present,,,,,
21217,7,GrammarAndPunctuation,76d66597-8009-4a2d-b71c-4330cda18021,R100000141R,21217,x001068017_Grammar and Punctuation,P,Present,"[""BNG"",""ETD""]",,,,
21217,7,Numeracy,9f690d19-4a0c-4728-a33c-4339f67a8c9f,R100000130P,21217,x001068016_Numeracy,P,Present,,,,,
21217,7,Writing,b2e9b0eb-b083-477a-9b4e-1503c1192e2b,R100000130P,21217,x001068015_Writing_alt,P,Present,"[""AIA""]",,,,
21217,7,Spelling,ff98f57b-1a33-4753-9a51-aabb99fbed1c,R100000130P,21217,x001068018_Spelling,P,Present,,,,,
21217,7,Reading,168c17b3-2eb3-4c8b-ab33-4ff39def5245,R100000130P,21217,x001068013_Reading,P,Present,,,,,
21217,7,GrammarAndPunctuation,2a2386a9-6a5c-4bdf-b720-33bba250532d,R100000130P,21217,x001068017_Grammar and Punctuation,R,Refused,,,,,
21221,5,Spelling,fee15cd4-30c2-4515-8122-744f006abb4b,R100000244S,21221,x001068012_Spelling,E,Exempt,"[""ETD"",""COL""]",,,,
21221,5,Writing,1766b499-2fac-4408-8a88-251af245c2ef,R100000244S,21221,x00106809_Writing_alt,P,Present,,,,,
21221,5,GrammarAndPunctuation,b1899ea9-0280-4032-9ba7-8d530b860396,R100000244S,21221,x001068011_Grammar and Punctuation,P,Present,,,,,
21221,5,Reading,4d241af5-eecb-4f4c-87e0-10b4a6a190ca,R100000244S,21221,x00106807_Reading,P,Present,,,,,
21221,5,Numeracy,b83c00c8-48d2-4421-8fb4-7f540c066927,R100000244S,21221,x001068010_Numeracy,P,Present,,,,,
21218,9,Spelling,f5bb0e82-8be3-4579-934b-ac9fd2c1fddc,R100000152G,21218,x001068024_Spelling,P,Present,"[""AIA""]",,,,
21218,9,Writing,c3e2e196-347d-4349-af71-e82df22b61d4,R100000152G,21218,x001068020_Writing,P,Present,"[""CAL"",""AIA""]",,,,
21218,9,GrammarAndPunctuation,e8648274-216c-4aef-bf4b-cdf428e0822c,R100000152G,21218,x001068023_Grammar and Punctuation,P,Present,"[""ETB"",""AIA""]",,,,
21218,9,Reading,084cb7fc-a85a-4439-b2fc-f87cd22266d3,R100000152G,21218,x001068019_Reading,P,Present,,,,,
21218,9,Numeracy,24bebc9b-ecef-465d-a553-0ff9127dd925,R100000152G,21218,x001068022_Numeracy,P,Present,,,,,
21218,7,Numeracy,a8f27279-ae14-46c2-9e34-2eeccef401ac,R100000154P,21218,x001068016_Numeracy,P,Present,"[""AIA"",""ETB""]",,,,
